id,destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,car,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
A97102,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Male,below21,Single,0,Some college - no degree,Student,$50000 - $62499,,never,1~3,4~8,4~8,less1,1,1,0,0,1,1
K11216,Work,Alone,Sunny,80,7AM,Coffee House,1d,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,,4~8,never,gt8,4~8,never,1,0,0,1,0,0
K49701,Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,36,Divorced,0,Associates degree,Computer & Mathematical,$12500 - $24999,,less1,4~8,1~3,less1,less1,1,1,0,1,0,0
D00601,Work,Alone,Sunny,55,7AM,Coffee House,1d,Female,26,Unmarried partner,0,Graduate degree (Masters or Doctorate),Education&Training&Library,$37500 - $49999,,never,1~3,1~3,1~3,less1,1,1,0,0,1,1
K81974,No Urgent Place,Friend(s),Rainy,55,10PM,Bar,2h,Male,21,Unmarried partner,0,Some college - no degree,Sales & Related,$50000 - $62499,,less1,never,1~3,4~8,1~3,1,1,0,0,1,1
C83335,No Urgent Place,Friend(s),Sunny,30,10PM,Restaurant(<20),2h,Male,21,Single,0,Bachelors degree,Unemployed,$100000 or More,,less1,4~8,1~3,less1,less1,1,0,0,0,1,0
B96919,No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Male,36,Married partner,0,Some college - no degree,Healthcare Practitioners & Technical,$25000 - $37499,,never,gt8,4~8,less1,less1,1,0,0,0,1,1
H71627,No Urgent Place,Alone,Sunny,55,6PM,Coffee House,2h,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Business & Financial,$87500 - $99999,,less1,1~3,4~8,1~3,less1,1,0,0,0,1,0
B31113,Work,Alone,Sunny,55,7AM,Coffee House,1d,Female,41,Single,1,Some college - no degree,Business & Financial,$12500 - $24999,,never,less1,less1,less1,never,1,1,0,0,1,0
B18676,Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,21,Single,0,Some college - no degree,Life Physical Social Science,Less than $12500,,less1,1~3,4~8,gt8,less1,1,1,0,0,1,0
C22746,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Male,21,Single,0,Bachelors degree,Architecture & Engineering,$50000 - $62499,,1~3,never,less1,4~8,never,1,1,0,0,1,1
I50215,Home,Alone,Snowy,30,6PM,Coffee House,1d,Female,50plus,Single,0,Graduate degree (Masters or Doctorate),Unemployed,$12500 - $24999,,never,4~8,1~3,1~3,never,1,1,0,1,0,0
K03007,Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Female,50plus,Single,0,Graduate degree (Masters or Doctorate),Unemployed,$12500 - $24999,,never,4~8,1~3,1~3,never,1,1,1,0,1,0
G96540,No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Female,26,Unmarried partner,0,Some college - no degree,Management,$37500 - $49999,,less1,less1,less1,1~3,less1,1,0,0,0,1,1
A31060,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),2h,Female,50plus,Married partner,1,Associates degree,Office & Administrative Support,$75000 - $87499,,1~3,4~8,,4~8,4~8,1,1,0,0,1,0
E57203,No Urgent Place,Friend(s),Sunny,80,10AM,Bar,1d,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$87500 - $99999,,1~3,1~3,1~3,4~8,1~3,1,0,0,0,1,1
H92208,No Urgent Place,Alone,Sunny,80,10AM,Coffee House,1d,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,,4~8,never,gt8,1~3,never,1,0,0,0,1,0
I32764,Home,Alone,Snowy,30,10PM,Carry out & Take away,1d,Male,31,Single,0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,,1~3,4~8,4~8,4~8,1~3,1,1,1,0,1,1
D86850,Home,Kid(s),Sunny,30,6PM,Bar,2h,Male,31,Married partner,1,Some college - no degree,Farming Fishing & Forestry,$37500 - $49999,,less1,less1,less1,1~3,less1,1,1,0,0,1,1
B11442,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,26,Single,0,Associates degree,Unemployed,Less than $12500,,less1,never,1~3,less1,less1,1,1,1,0,1,1
D50425,Home,Alone,Sunny,80,6PM,Restaurant(20-50),1d,Female,below21,Single,0,Bachelors degree,Student,$12500 - $24999,,gt8,1~3,less1,4~8,gt8,1,0,0,1,0,1
K00491,Home,Alone,Sunny,80,6PM,Bar,2h,Male,26,Married partner,0,Bachelors degree,Computer & Mathematical,$50000 - $62499,,less1,less1,1~3,less1,less1,1,0,0,1,0,0
I55895,Home,Partner,Sunny,80,6PM,Coffee House,1d,Female,46,Unmarried partner,0,Graduate degree (Masters or Doctorate),Unemployed,$100000 or More,,never,less1,less1,1~3,less1,1,0,0,1,0,0
G66960,No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Male,21,Single,0,Bachelors degree,Architecture & Engineering,$62500 - $74999,,never,less1,4~8,4~8,less1,1,1,0,0,1,0
E82432,No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,41,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,$50000 - $62499,,never,1~3,1~3,1~3,less1,1,0,0,0,1,1
A25029,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Female,26,Married partner,1,Some college - no degree,Unemployed,$50000 - $62499,,never,less1,1~3,1~3,never,1,1,0,0,1,1
K15939,No Urgent Place,Alone,Sunny,80,10AM,Coffee House,1d,Male,21,Single,0,Bachelors degree,Management,$25000 - $37499,,4~8,never,4~8,gt8,1~3,1,1,0,0,1,0
I27614,No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Male,50plus,Married partner,1,Associates degree,Unemployed,$37500 - $49999,,less1,less1,less1,4~8,less1,1,0,0,0,1,1
D91764,Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Female,26,Married partner,0,Bachelors degree,Unemployed,$87500 - $99999,,1~3,less1,,less1,less1,1,1,1,0,1,0
H01604,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,26,Unmarried partner,0,Bachelors degree,Education&Training&Library,$50000 - $62499,,1~3,1~3,1~3,1~3,1~3,1,0,0,1,0,1
H77677,No Urgent Place,Partner,Sunny,80,10AM,Bar,2h,Male,41,Married partner,0,Graduate degree (Masters or Doctorate),Management,$100000 or More,,less1,4~8,gt8,gt8,1~3,1,0,0,0,1,0
C23208,No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,50plus,Unmarried partner,1,Some college - no degree,Installation Maintenance & Repair,$12500 - $24999,,4~8,less1,1~3,1~3,less1,1,0,0,0,1,0
F87643,No Urgent Place,Partner,Sunny,80,10PM,Restaurant(<20),1d,Male,26,Married partner,0,Bachelors degree,Education&Training&Library,$50000 - $62499,,never,less1,1~3,1~3,1~3,1,1,0,0,1,1
J85334,Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,50plus,Unmarried partner,1,Associates degree,Retired,$50000 - $62499,,never,4~8,4~8,1~3,less1,1,0,0,0,1,0
B02201,Home,Alone,Sunny,80,6PM,Bar,2h,Female,50plus,Divorced,1,Bachelors degree,Retired,Less than $12500,,never,4~8,gt8,gt8,less1,1,0,0,1,0,0
F98234,Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Male,21,Single,0,Bachelors degree,Student,$25000 - $37499,,1~3,4~8,4~8,1~3,,1,0,0,0,1,1
E61503,Home,Partner,Sunny,30,10PM,Carry out & Take away,2h,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,,less1,1~3,gt8,4~8,less1,1,1,0,0,1,1
F49229,No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,,1~3,4~8,1~3,gt8,4~8,1,0,0,0,1,1
H61469,No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Female,31,Married partner,1,Bachelors degree,Unemployed,$100000 or More,,never,4~8,4~8,4~8,less1,1,0,0,0,1,0
C33975,Work,Alone,Sunny,80,7AM,Restaurant(20-50),2h,Male,31,Married partner,1,Bachelors degree,Business & Financial,$100000 or More,,less1,never,4~8,gt8,less1,1,0,0,1,0,0
A11928,No Urgent Place,Partner,Sunny,30,10AM,Restaurant(20-50),1d,Male,50plus,Married partner,0,Graduate degree (Masters or Doctorate),Retired,$50000 - $62499,,less1,less1,less1,less1,less1,1,0,0,0,1,0
F63616,Home,Alone,Sunny,55,6PM,Restaurant(20-50),2h,Male,21,Single,0,Bachelors degree,Student,$50000 - $62499,,less1,never,4~8,less1,never,1,1,0,0,1,0
J64328,Work,Alone,Snowy,30,7AM,Bar,1d,Male,50plus,Single,0,Bachelors degree,Management,$100000 or More,,1~3,4~8,4~8,1~3,less1,1,1,1,0,1,1
G12749,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,31,Married partner,1,Bachelors degree,Unemployed,$100000 or More,,never,4~8,4~8,4~8,less1,1,1,0,0,1,1
I44341,Home,Alone,Rainy,55,10PM,Coffee House,2h,Male,26,Single,0,High School Graduate,Unemployed,$37500 - $49999,,gt8,gt8,gt8,gt8,gt8,1,0,0,1,0,0
H56676,No Urgent Place,Alone,Sunny,80,10AM,Coffee House,1d,Female,31,Unmarried partner,1,Graduate degree (Masters or Doctorate),Life Physical Social Science,$50000 - $62499,,never,never,less1,less1,never,1,1,0,0,1,1
J35538,Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,36,Divorced,1,Graduate degree (Masters or Doctorate),Student,$12500 - $24999,,never,gt8,gt8,gt8,1~3,1,0,0,0,1,0
G01620,Work,Alone,Sunny,55,7AM,Coffee House,1d,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,,1~3,4~8,1~3,gt8,4~8,1,1,0,0,1,1
J86465,No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Female,21,Unmarried partner,0,Bachelors degree,Management,$12500 - $24999,,1~3,gt8,gt8,1~3,less1,1,1,0,0,1,1
H26671,No Urgent Place,Partner,Sunny,80,6PM,Restaurant(<20),2h,Female,26,Married partner,0,Associates degree,Management,$12500 - $24999,,never,less1,gt8,4~8,never,1,0,0,0,1,1
I87811,Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,36,Married partner,0,Graduate degree (Masters or Doctorate),Sales & Related,$100000 or More,,1~3,less1,1~3,4~8,1~3,1,1,1,0,1,0
D20527,No Urgent Place,Kid(s),Snowy,30,6PM,Bar,1d,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Management,$75000 - $87499,,less1,1~3,4~8,1~3,never,1,0,0,0,1,1
A13988,No Urgent Place,Kid(s),Sunny,80,10AM,Restaurant(<20),2h,Female,41,Divorced,1,Some college - no degree,Protective Service,$25000 - $37499,,less1,less1,4~8,1~3,less1,1,1,0,0,1,1
J79887,No Urgent Place,Kid(s),Sunny,80,10AM,Restaurant(<20),2h,Female,41,Divorced,1,Bachelors degree,Arts Design Entertainment Sports & Media,$12500 - $24999,,never,gt8,less1,1~3,never,1,1,0,0,1,0
I90473,No Urgent Place,Friend(s),Sunny,30,10AM,Carry out & Take away,2h,Male,50plus,Married partner,1,Some college - no degree,Business & Financial,$100000 or More,,less1,1~3,4~8,1~3,1~3,1,0,0,0,1,1
I32840,No Urgent Place,Friend(s),Sunny,30,10PM,Restaurant(<20),2h,Male,26,Unmarried partner,0,Bachelors degree,Management,$25000 - $37499,,1~3,never,4~8,never,1~3,1,0,0,0,1,1
D01791,Home,Alone,Sunny,80,6PM,Bar,2h,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Business & Financial,$87500 - $99999,,less1,1~3,4~8,1~3,less1,1,0,0,1,0,0
E49305,Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Male,below21,Single,0,High School Graduate,Student,$87500 - $99999,,never,less1,1~3,4~8,4~8,1,1,0,1,0,1
A62512,Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,36,Single,1,Graduate degree (Masters or Doctorate),Education&Training&Library,$37500 - $49999,,less1,never,4~8,1~3,less1,1,1,0,1,0,0
D32740,Home,Alone,Snowy,30,10PM,Coffee House,2h,Female,21,Unmarried partner,0,Bachelors degree,Unemployed,$37500 - $49999,,never,4~8,1~3,1~3,less1,1,1,0,0,1,0
F92523,No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,,1~3,never,4~8,1~3,less1,1,0,0,0,1,1
A93888,No Urgent Place,Kid(s),Sunny,80,10AM,Restaurant(<20),1d,Female,46,Married partner,1,Some college - no degree,Personal Care & Service,$37500 - $49999,,never,less1,less1,1~3,less1,1,1,0,0,1,0
A33450,No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,1d,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,,never,never,1~3,less1,never,1,1,0,0,1,0
H44282,No Urgent Place,Partner,Sunny,80,6PM,Bar,1d,Male,50plus,Married partner,0,Bachelors degree,Personal Care & Service,$50000 - $62499,,never,less1,less1,1~3,less1,1,1,0,0,1,0
C77686,Work,Alone,Snowy,30,7AM,Restaurant(20-50),1d,Male,50plus,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,$87500 - $99999,,never,4~8,1~3,4~8,less1,1,1,1,0,1,0
E23624,Work,Alone,Rainy,55,7AM,Bar,1d,Female,31,Married partner,1,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,,never,gt8,4~8,1~3,less1,1,1,1,0,1,0
I78997,Home,Alone,Snowy,30,10PM,Coffee House,2h,Male,26,Single,1,Some college - no degree,Sales & Related,Less than $12500,,never,never,never,1~3,never,1,1,0,0,1,0
G34918,Work,Alone,Rainy,55,7AM,Bar,1d,Female,50plus,Divorced,1,Some college - no degree,Unemployed,$37500 - $49999,,never,never,4~8,1~3,less1,1,1,1,0,1,0
K86812,Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,36,Single,0,Some college - no degree,Computer & Mathematical,$37500 - $49999,,less1,1~3,4~8,1~3,less1,1,1,0,1,0,1
K79438,No Urgent Place,Friend(s),Snowy,30,10PM,Carry out & Take away,1d,Female,below21,Single,0,Some college - no degree,Healthcare Support,Less than $12500,,never,1~3,less1,4~8,less1,1,1,0,0,1,1
I70297,No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,2h,Female,below21,Single,0,Some college - no degree,Student,$100000 or More,,never,1~3,4~8,4~8,1~3,1,0,0,0,1,1
A61327,Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,,less1,less1,4~8,4~8,less1,1,1,0,0,1,1
K66888,Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Female,36,Married partner,1,Graduate degree (Masters or Doctorate),Healthcare Practitioners & Technical,$87500 - $99999,,less1,less1,1~3,4~8,less1,1,1,0,0,1,1
C50052,Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,31,Married partner,1,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,,less1,4~8,4~8,1~3,never,1,1,0,1,0,0
F01400,Home,Alone,Sunny,55,6PM,Bar,1d,Male,46,Married partner,1,Graduate degree (Masters or Doctorate),Management,$87500 - $99999,,less1,1~3,1~3,less1,1~3,1,0,0,1,0,1
F12025,No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,1d,Female,41,Married partner,1,Bachelors degree,Education&Training&Library,$25000 - $37499,,never,1~3,1~3,1~3,1~3,1,1,0,0,1,1
A55617,No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,2h,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,,4~8,never,4~8,1~3,less1,1,0,0,0,1,0
F19775,Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,36,Married partner,0,Some college - no degree,Healthcare Practitioners & Technical,$25000 - $37499,,never,gt8,4~8,less1,less1,1,0,0,0,1,1
A89195,No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Female,26,Married partner,1,Bachelors degree,Architecture & Engineering,$37500 - $49999,,never,1~3,1~3,1~3,less1,1,1,0,0,1,1
H49978,No Urgent Place,Kid(s),Sunny,55,2PM,Restaurant(<20),1d,Female,26,Married partner,1,Some college - no degree,Unemployed,$37500 - $49999,,1~3,4~8,1~3,4~8,less1,1,1,0,0,1,1
D44935,Home,Partner,Sunny,30,10PM,Restaurant(<20),2h,Male,31,Married partner,0,Some college - no degree,Sales & Related,$50000 - $62499,,1~3,1~3,gt8,4~8,1~3,1,1,0,1,0,1
I39133,No Urgent Place,Alone,Rainy,55,2PM,Carry out & Take away,2h,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,,never,gt8,gt8,gt8,less1,1,0,0,0,1,1
E98593,Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Male,26,Unmarried partner,1,Some college - no degree,Transportation & Material Moving,$12500 - $24999,,1~3,4~8,1~3,4~8,less1,1,1,1,0,1,1
E24449,Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Male,50plus,Unmarried partner,0,High School Graduate,Retired,$50000 - $62499,,less1,less1,4~8,1~3,less1,1,1,0,1,0,0
I92005,Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Male,21,Single,0,High School Graduate,Unemployed,Less than $12500,,4~8,gt8,less1,1~3,never,1,1,1,0,1,0
B36739,Work,Alone,Sunny,55,7AM,Coffee House,1d,Female,50plus,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,$100000 or More,,4~8,gt8,4~8,4~8,4~8,1,1,0,0,1,0
C21852,Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Female,26,Unmarried partner,0,High School Graduate,Healthcare Support,$25000 - $37499,,less1,less1,1~3,1~3,1~3,1,0,0,0,1,1
C26014,Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,,never,less1,gt8,4~8,never,1,0,0,1,0,0
J07352,No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Male,21,Single,0,Bachelors degree,Student,$50000 - $62499,,less1,never,4~8,less1,never,1,0,0,0,1,0
D01967,No Urgent Place,Kid(s),Sunny,55,6PM,Restaurant(<20),2h,Male,50plus,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,,less1,1~3,1~3,1~3,less1,1,1,0,0,1,1
H71086,Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,31,Married partner,1,Some college - no degree,Education&Training&Library,$50000 - $62499,,less1,1~3,4~8,4~8,less1,1,1,0,0,1,0
H64121,No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,2h,Male,46,Single,0,Some college - no degree,Student,$12500 - $24999,,never,4~8,1~3,1~3,never,1,0,0,0,1,1
C19154,Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,31,Married partner,0,Some college - no degree,Computer & Mathematical,$100000 or More,,less1,less1,gt8,4~8,less1,1,1,0,1,0,1
D19207,Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Male,50plus,Married partner,0,Graduate degree (Masters or Doctorate),Retired,$50000 - $62499,,less1,less1,less1,1~3,1~3,1,0,0,1,0,1
I19661,Work,Alone,Snowy,30,7AM,Coffee House,1d,Female,36,Married partner,0,Bachelors degree,Unemployed,$25000 - $37499,,less1,1~3,4~8,4~8,4~8,1,0,0,1,0,1
H89311,No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Male,36,Unmarried partner,0,Bachelors degree,Education&Training&Library,$25000 - $37499,,less1,never,4~8,gt8,less1,1,0,0,0,1,1
K22621,Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Female,21,Single,0,Bachelors degree,Life Physical Social Science,$37500 - $49999,,less1,never,less1,1~3,never,1,0,0,1,0,0
D90610,Home,Partner,Sunny,30,6PM,Restaurant(<20),1d,Female,21,Unmarried partner,0,Some college - no degree,Student,Less than $12500,,1~3,1~3,4~8,1~3,less1,1,1,1,0,1,1
H30182,Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Male,36,Single,0,Some college - no degree,Office & Administrative Support,$25000 - $37499,,less1,never,less1,less1,less1,1,1,0,0,1,1
H47518,No Urgent Place,Partner,Sunny,30,10AM,Bar,1d,Male,50plus,Unmarried partner,1,Associates degree,Transportation & Material Moving,$50000 - $62499,,never,1~3,4~8,4~8,1~3,1,1,0,0,1,0
J60138,No Urgent Place,Kid(s),Sunny,55,2PM,Restaurant(<20),1d,Male,36,Married partner,1,Some college - no degree,Management,$50000 - $62499,,less1,1~3,4~8,1~3,1~3,1,1,0,0,1,1
I10735,Work,Alone,Sunny,55,7AM,Bar,1d,Female,50plus,Married partner,1,Bachelors degree,Life Physical Social Science,$50000 - $62499,,less1,never,4~8,less1,less1,1,1,1,0,1,1
A10332,No Urgent Place,Partner,Sunny,80,10AM,Bar,2h,Male,31,Married partner,0,Some college - no degree,Construction & Extraction,$100000 or More,,1~3,never,4~8,1~3,1~3,1,0,0,0,1,1
H53137,No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Female,41,Married partner,1,Bachelors degree,Legal,$100000 or More,crossover,never,1~3,1~3,1~3,less1,1,1,0,0,1,1
E77964,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,21,Married partner,1,Some college - no degree,Unemployed,$87500 - $99999,,less1,1~3,1~3,4~8,4~8,1,1,1,0,1,1
I97029,No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,,never,less1,gt8,4~8,less1,1,0,0,0,1,1
B17369,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Female,46,Single,0,Some college - no degree,Sales & Related,$25000 - $37499,,never,never,1~3,less1,less1,1,1,0,0,1,1
H31653,Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,41,Single,1,Associates degree,Sales & Related,$25000 - $37499,,less1,less1,4~8,4~8,1~3,1,0,0,0,1,0
E14041,No Urgent Place,Friend(s),Rainy,55,10PM,Bar,2h,Male,26,Married partner,0,Bachelors degree,Computer & Mathematical,$50000 - $62499,,less1,less1,1~3,less1,less1,1,1,0,0,1,0
K24012,Home,Alone,Sunny,80,6PM,Restaurant(20-50),1d,Male,41,Married partner,1,Some college - no degree,Business & Financial,$100000 or More,,less1,less1,1~3,1~3,less1,1,0,0,1,0,0
A12984,Work,Alone,Snowy,30,7AM,Bar,1d,Male,21,Unmarried partner,0,High School Graduate,Food Preparation & Serving Related,$12500 - $24999,,1~3,never,gt8,4~8,1~3,1,1,1,0,1,0
F26386,Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,46,Single,1,Graduate degree (Masters or Doctorate),Management,$75000 - $87499,,never,never,gt8,4~8,less1,1,0,0,0,1,0
C26339,No Urgent Place,Alone,Rainy,55,10AM,Bar,1d,Female,21,Unmarried partner,0,Some college - no degree,Unemployed,$87500 - $99999,,1~3,gt8,4~8,4~8,less1,1,1,0,0,1,0
D50593,Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Male,21,Single,0,Bachelors degree,Unemployed,$100000 or More,,4~8,less1,1~3,4~8,1~3,1,1,0,0,1,0
G10017,Work,Alone,Sunny,55,7AM,Bar,1d,Male,26,Married partner,0,Bachelors degree,Computer & Mathematical,$62500 - $74999,,never,less1,less1,gt8,1~3,1,1,1,0,1,0
K11580,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Female,21,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,,less1,4~8,4~8,4~8,4~8,1,1,0,0,1,1
I68050,No Urgent Place,Alone,Rainy,55,10AM,Bar,1d,Female,26,Single,0,Bachelors degree,Office & Administrative Support,$12500 - $24999,,less1,less1,less1,less1,less1,1,1,0,0,1,0
C16574,Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,31,Married partner,0,Some college - no degree,Computer & Mathematical,$100000 or More,,less1,less1,gt8,4~8,less1,1,1,0,0,1,0
I86915,No Urgent Place,Partner,Sunny,80,6PM,Bar,2h,Female,31,Married partner,0,Some college - no degree,Computer & Mathematical,$100000 or More,,less1,less1,gt8,4~8,1~3,1,1,0,0,1,0
I59634,No Urgent Place,Friend(s),Rainy,55,10PM,Restaurant(20-50),2h,Male,21,Single,1,Some college - no degree,Personal Care & Service,$25000 - $37499,,1~3,4~8,less1,never,never,1,1,0,0,1,1
