Player,Slots,BJ,Craps,Bac,Bingo,Poker,Other,Total Spend,Gender,Age
Player 1567,658,336,253,150,0,121,371,1888,Male,64
Player 1568,604,303,280,62,0,226,477,1952,Female,62
Player 1569,590,4148,4465,639,0,0,0,9842,Male,32
Player 1570,720,374,254,90,0,233,460,2131,Male,22
Player 1571,1063,384,218,60,0,179,803,2708,Male,51
Player 1572,114,0,0,0,0,0,0,114,Female,36
Player 1573,90,0,0,0,0,0,0,90,Male,67
Player 1574,862,4802,2686,547,0,0,0,8897,Female,42
Player 1575,110,0,0,0,0,0,0,110,Female,70
Player 1576,603,0,0,0,0,0,0,603,Male,57
Player 1577,75,35,28,7,0,16,40,201,Male,62
Player 1578,964,435,225,65,0,161,486,2336,Female,36
Player 1579,86,0,0,0,0,0,0,86,Female,24
Player 1580,267,0,0,0,122,0,0,390,Female,60
Player 1581,189,0,0,0,0,0,0,189,Female,49
Player 1582,60,39,18,10,0,5,45,177,Male,66
Player 1583,64,33,35,16,0,22,41,211,Female,60
Player 1584,70,39,15,9,0,12,47,192,Female,49
Player 1585,69,21,24,8,0,16,47,185,Female,34
Player 1586,141,0,0,0,0,0,0,141,Female,53
Player 1587,384,0,0,0,77,0,0,461,Female,39
Player 1588,92,32,20,4,0,10,57,214,Female,26
Player 1589,135,0,0,0,0,0,0,135,Female,57
Player 1590,100,39,31,5,0,24,88,287,Female,42
Player 1591,84,0,0,0,0,0,0,84,Female,36
Player 1592,589,0,0,0,0,0,0,589,Male,60
Player 1593,676,243,108,110,0,296,684,2116,Female,28
Player 1594,448,284,158,73,0,193,421,1577,Male,63
Player 1595,348,0,0,0,0,0,0,348,Male,43
Player 1596,0,479,0,0,0,0,0,479,Female,27
Player 1597,121,0,0,0,0,0,0,121,Female,52
Player 1598,0,0,0,0,0,379,0,379,Male,31
Player 1599,29,12,29,12,0,20,44,146,Male,30
Player 1600,420,0,0,0,0,0,0,420,Female,51
Player 1601,84,47,8,14,0,21,44,217,Female,44
Player 1602,45,27,18,5,0,16,31,144,Female,32
Player 1603,100,46,14,13,0,12,54,238,Male,53
Player 1604,74,21,20,10,0,28,44,197,Female,25
Player 1605,92,34,14,8,0,13,47,208,Male,21
Player 1606,0,492,0,0,0,0,0,492,Female,60
Player 1607,106,0,0,0,0,0,0,106,Male,50
Player 1608,40,32,10,6,0,31,64,183,Male,38
Player 1609,58,27,21,11,0,18,47,183,Female,21
Player 1610,555,0,0,0,71,0,0,627,Male,22
Player 1611,435,337,172,41,0,340,563,1890,Female,57
Player 1612,450,0,0,0,0,0,0,450,Female,58
Player 1613,77,39,19,7,0,15,51,208,Male,47
Player 1614,67,30,30,8,0,20,35,190,Male,23
Player 1615,59,46,6,10,0,26,52,199,Male,22
Player 1616,937,4135,4462,932,0,0,0,10466,Female,39
Player 1617,0,0,0,0,0,0,377,377,Male,59
Player 1618,1288,408,157,92,0,201,434,2580,Female,35
Player 1619,919,343,66,121,0,199,722,2371,Male,23
Player 1620,66,38,20,11,0,28,53,216,Female,64
Player 1621,268,416,161,65,0,171,624,1705,Female,54
Player 1622,80,29,20,14,0,29,67,238,Male,68
Player 1623,722,348,220,41,0,146,443,1921,Male,57
Player 1624,0,0,0,0,0,0,286,286,Male,70
Player 1625,147,0,0,0,0,0,0,147,Male,59
Player 1626,963,405,207,93,0,136,738,2542,Male,40
Player 1627,811,228,199,87,0,206,590,2120,Female,66
Player 1628,49,0,0,0,0,0,0,49,Male,68
Player 1629,57,0,0,0,0,0,0,57,Male,32
Player 1630,62,33,17,15,0,14,42,183,Female,25
Player 1631,53,18,18,12,0,0,75,175,Female,51
Player 1632,877,3617,3585,1091,0,0,0,9170,Male,30
Player 1633,266,0,0,0,159,0,0,425,Female,35
Player 1634,93,0,0,0,0,0,0,93,Male,57
Player 1635,41,30,31,10,0,19,58,190,Male,67
Player 1636,863,293,235,104,0,179,425,2099,Male,27
Player 1637,88,218,251,101,0,90,320,1067,Male,55
Player 1638,68,24,23,9,0,19,40,183,Male,54
Player 1639,267,0,0,0,79,0,0,346,Female,28
Player 1640,252,0,0,0,153,0,0,404,Male,61
Player 1641,673,268,153,89,0,236,601,2021,Female,40
Player 1642,125,0,0,0,0,0,0,125,Female,52
Player 1643,0,0,0,0,0,0,546,546,Male,44
Player 1644,1176,5102,4375,1303,0,0,0,11956,Female,66
Player 1645,720,0,0,0,0,0,0,720,Female,48
Player 1646,1294,6484,2007,975,0,0,0,10761,Female,25
Player 1647,487,0,0,0,0,0,0,487,Female,59
Player 1648,0,0,0,0,0,0,538,538,Male,22
Player 1649,79,27,19,8,0,20,37,191,Male,47
Player 1650,79,0,0,0,0,0,0,79,Male,36
Player 1651,0,0,585,0,0,0,0,585,Male,52
Player 1652,53,17,29,6,0,22,61,188,Female,49
Player 1653,91,31,19,12,0,20,44,218,Male,27
Player 1654,107,0,0,0,0,0,0,107,Female,61
Player 1655,812,361,190,144,0,155,795,2457,Female,68
Player 1656,75,34,29,11,0,26,24,199,Male,37
Player 1657,0,0,479,0,0,0,0,479,Male,31
Player 1658,66,34,21,14,0,18,30,183,Female,62
Player 1659,472,359,214,92,0,199,594,1930,Female,50
Player 1660,0,0,0,0,0,0,530,530,Female,27
Player 1661,64,25,25,9,0,22,77,223,Male,25
Player 1662,915,432,141,80,0,172,562,2302,Female,62
Player 1663,70,22,34,9,0,20,29,184,Female,69
Player 1664,521,0,0,0,106,0,0,627,Female,42
Player 1665,820,2862,2789,1000,0,0,0,7470,Female,65
Player 1666,266,0,0,0,135,0,0,401,Male,55
Player 1667,308,0,0,0,154,0,0,462,Female,43
Player 1668,1105,397,297,83,0,304,683,2870,Male,37
Player 1669,0,0,0,0,0,339,0,339,Male,60
Player 1670,65,44,23,11,0,22,35,199,Male,31
Player 1671,111,0,0,0,0,0,0,111,Male,43
Player 1672,109,0,0,0,0,0,0,109,Female,36
Player 1673,641,1842,6396,808,0,0,0,9687,Female,66
Player 1674,781,210,79,133,0,206,489,1898,Male,62
Player 1675,100,0,0,0,0,0,0,100,Male,22
Player 1676,587,0,0,0,0,0,0,587,Male,43
Player 1677,295,0,0,0,148,0,0,443,Female,42
Player 1678,65,29,17,9,0,23,50,192,Female,50
Player 1679,0,632,0,0,0,0,0,632,Female,29
Player 1680,89,29,18,12,0,30,50,228,Female,50
Player 1681,67,33,20,8,0,20,26,174,Male,61
Player 1682,47,41,16,6,0,12,49,171,Female,30
Player 1683,81,0,0,0,0,0,0,81,Female,59
Player 1684,890,246,209,102,0,165,671,2282,Male,56
Player 1685,617,0,0,0,0,0,0,617,Female,55
Player 1686,75,19,30,10,0,17,70,220,Male,33
Player 1687,154,0,0,0,0,0,0,154,Male,50
Player 1688,69,24,27,11,0,4,41,175,Male,48
Player 1689,511,132,207,89,0,155,492,1585,Male,37
Player 1690,949,3223,4647,1427,0,0,0,10246,Female,68
Player 1691,64,19,14,8,0,18,36,158,Female,38
Player 1692,155,0,0,0,0,0,0,155,Male,48
Player 1693,777,214,112,134,0,126,498,1862,Female,58
Player 1694,72,0,0,0,0,0,0,72,Female,41
Player 1695,393,0,0,0,84,0,0,477,Male,37
Player 1696,118,24,29,10,0,16,62,259,Female,34
Player 1697,0,0,581,0,0,0,0,581,Female,57
Player 1698,111,0,0,0,0,0,0,111,Female,57
Player 1699,86,29,21,13,0,14,50,214,Female,70
Player 1700,142,0,0,0,0,0,0,142,Female,52
Player 1701,911,153,133,66,0,291,789,2342,Female,55
Player 1702,97,20,16,8,0,20,52,212,Female,56
Player 1703,786,0,0,0,23,0,0,808,Male,32
Player 1704,875,364,267,92,0,250,588,2436,Male,39
Player 1705,562,0,0,0,103,0,0,665,Female,70
Player 1706,557,0,0,0,99,0,0,655,Male,41
Player 1707,381,331,231,144,0,148,510,1746,Female,53
Player 1708,77,37,19,11,0,28,23,194,Female,51
Player 1709,0,0,0,0,0,0,800,800,Male,26
Player 1710,103,0,0,0,0,0,0,103,Female,41
Player 1711,780,238,92,92,0,216,376,1794,Female,37
Player 1712,73,45,17,9,0,25,70,239,Female,51
Player 1713,86,0,0,0,0,0,0,86,Female,22
Player 1714,871,379,142,95,0,142,670,2299,Male,40
Player 1715,786,335,185,85,0,73,505,1969,Female,68
Player 1716,86,0,0,0,0,0,0,86,Female,61
Player 1717,1525,4774,4385,1193,0,0,0,11876,Female,69
Player 1718,39,0,0,0,0,0,0,39,Female,35
Player 1719,619,240,204,129,0,130,511,1834,Female,34
Player 1720,733,130,172,61,0,225,489,1810,Male,41
Player 1721,377,0,0,0,87,0,0,464,Male,21
Player 1722,45,18,16,11,0,24,48,160,Male,22
Player 1723,68,19,21,8,0,17,48,181,Female,22
Player 1724,55,34,27,8,0,17,67,208,Male,50
Player 1725,46,0,0,0,0,0,0,46,Male,66
Player 1726,47,0,0,0,0,0,0,47,Female,62
Player 1727,367,0,0,0,0,0,0,367,Male,65
Player 1728,52,23,24,9,0,24,47,179,Male,64
Player 1729,69,0,0,0,0,0,0,69,Female,50
Player 1730,87,21,21,11,0,21,59,221,Female,63
Player 1731,80,38,13,14,0,22,47,214,Female,31
Player 1732,517,0,0,0,0,0,0,517,Female,23
Player 1733,80,31,22,8,0,14,11,167,Female,59
Player 1734,146,0,0,0,0,0,0,146,Male,70
Player 1735,0,0,0,0,0,0,862,862,Male,35
Player 1736,48,0,0,0,0,0,0,48,Male,39
Player 1737,1854,2363,3027,573,0,0,0,7817,Male,47
Player 1738,136,0,0,0,0,0,0,136,Female,28
Player 1739,378,136,275,94,0,175,472,1530,Male,40
Player 1740,963,277,297,63,0,187,579,2366,Female,35
Player 1741,613,429,284,106,0,89,306,1827,Male,50
Player 1742,485,0,0,0,0,0,0,485,Male,43
Player 1743,99,30,22,9,0,18,43,222,Female,51
Player 1744,0,343,0,0,0,0,0,343,Female,52
Player 1745,103,22,20,8,0,0,30,183,Female,29
Player 1746,107,0,0,0,0,0,0,107,Female,51
Player 1747,0,0,524,0,0,0,0,524,Male,55
Player 1748,154,0,0,0,0,0,0,154,Male,58
Player 1749,69,347,151,105,0,307,486,1465,Male,35
Player 1750,112,0,0,0,0,0,0,112,Female,32
Player 1751,0,0,0,0,0,0,607,607,Male,23
Player 1752,97,0,0,0,0,0,0,97,Male,62
Player 1753,100,37,18,12,0,15,42,222,Male,52
Player 1754,509,401,247,108,0,176,399,1840,Male,27
Player 1755,83,47,13,8,0,13,56,221,Male,23
Player 1756,885,280,154,68,0,81,688,2155,Female,38
Player 1757,0,504,0,0,0,0,0,504,Female,29
Player 1758,90,0,0,0,0,0,0,90,Male,27
Player 1759,653,236,184,130,0,200,498,1902,Female,45
Player 1760,78,36,19,9,0,24,56,220,Female,39
Player 1761,985,174,185,44,0,235,628,2250,Male,37
Player 1762,57,22,22,7,0,22,70,200,Male,44
Player 1763,94,19,29,12,0,25,44,224,Male,55
Player 1764,49,30,28,14,0,17,34,172,Male,31
Player 1765,520,312,219,76,0,309,478,1916,Male,39
Player 1766,811,2472,3526,1153,0,0,0,7962,Male,39
Player 1767,288,344,340,147,0,246,462,1828,Male,55
Player 1768,71,37,22,3,0,12,99,243,Female,29
Player 1769,58,28,23,8,0,20,68,205,Male,36
Player 1770,405,376,303,121,0,292,417,1915,Female,35
Player 1771,53,26,20,8,0,30,64,201,Female,46
Player 1772,709,0,0,0,164,0,0,873,Female,59
Player 1773,739,252,178,99,0,325,520,2113,Male,43
Player 1774,0,0,0,0,0,0,747,747,Female,30
Player 1775,43,23,26,9,0,22,52,175,Female,26
Player 1776,407,0,0,0,155,0,0,562,Male,34
Player 1777,87,0,0,0,0,0,0,87,Male,23
Player 1778,482,0,0,0,88,0,0,570,Female,60
Player 1779,140,0,0,0,0,0,0,140,Male,31
Player 1780,481,0,0,0,0,0,0,481,Male,38
Player 1781,725,190,254,82,0,303,508,2062,Male,57
Player 1782,85,34,10,7,0,27,59,223,Female,63
Player 1783,37,0,0,0,0,0,0,37,Male,62
Player 1784,87,40,29,11,0,18,42,226,Male,46
Player 1785,0,0,0,0,0,0,727,727,Male,33
Player 1786,101,46,14,12,0,29,57,259,Male,27
Player 1787,29,42,8,8,0,24,68,180,Female,53
Player 1788,776,148,158,153,0,248,508,1990,Female,57
Player 1789,772,438,197,134,0,404,272,2217,Female,47
Player 1790,126,0,0,0,0,0,0,126,Female,70
Player 1791,405,0,0,0,122,0,0,527,Male,39
Player 1792,0,593,0,0,0,0,0,593,Female,70
Player 1793,0,0,658,0,0,0,0,658,Male,34
Player 1794,435,0,0,0,0,0,0,435,Female,63
Player 1795,77,33,26,10,0,12,49,207,Male,55
Player 1796,117,32,18,12,0,14,62,255,Female,70
Player 1797,74,37,12,8,0,23,36,189,Male,63
Player 1798,804,3541,6605,1114,0,0,0,12064,Male,38
Player 1799,88,36,17,10,0,22,65,239,Male,54
Player 1800,758,146,170,85,0,266,289,1715,Male,32
Player 1801,105,0,0,0,0,0,0,105,Male,22
Player 1802,38,29,27,10,0,24,59,188,Female,44
Player 1803,54,46,29,7,0,23,40,199,Male,23
Player 1804,82,26,19,9,0,23,70,229,Male,65
Player 1805,0,0,0,0,0,415,0,415,Female,57
Player 1806,572,0,0,0,104,0,0,676,Male,48
Player 1807,68,34,17,6,0,21,55,201,Female,61
Player 1808,51,32,5,10,0,13,54,165,Female,64
Player 1809,588,291,245,123,0,232,824,2304,Male,51
Player 1810,0,0,0,0,0,0,335,335,Female,24
Player 1811,0,542,0,0,0,0,0,542,Female,24
Player 1812,64,32,14,10,0,24,30,174,Male,30
Player 1813,324,0,0,0,0,0,0,324,Male,63
Player 1814,73,22,29,15,0,14,54,206,Male,21
Player 1815,82,9,16,7,0,18,66,199,Female,48
Player 1816,110,38,27,9,0,14,38,236,Male,39
Player 1817,99,0,0,0,0,0,0,99,Female,30
Player 1818,45,0,0,0,0,0,0,45,Female,26
Player 1819,850,1765,667,1262,0,0,0,4544,Male,45
Player 1820,107,0,0,0,0,0,0,107,Male,52
Player 1821,0,0,0,0,0,448,0,448,Male,39
Player 1822,1459,5051,5084,496,0,0,0,12090,Female,24
Player 1823,745,356,70,98,0,257,515,2041,Male,41
Player 1824,51,29,13,10,0,36,59,197,Female,37
Player 1825,89,33,14,7,0,22,24,189,Male,38
Player 1826,854,3043,3811,1261,0,0,0,8970,Female,35
Player 1827,89,0,0,0,0,0,0,89,Male,33
Player 1828,954,313,187,69,0,183,730,2437,Female,61
Player 1829,422,0,0,0,53,0,0,475,Female,29
Player 1830,1315,4335,2530,1006,0,0,0,9186,Male,44
Player 1831,56,25,25,4,0,32,20,162,Male,70
Player 1832,44,32,20,10,0,14,49,169,Female,35
Player 1833,47,18,12,5,0,16,46,143,Female,67
Player 1834,713,2010,4867,1364,0,0,0,8955,Male,56
Player 1835,106,0,0,0,0,0,0,106,Male,64
Player 1836,104,33,27,16,0,10,82,271,Male,33
Player 1837,69,31,11,13,0,19,61,203,Male,53
Player 1838,88,0,0,0,0,0,0,88,Female,59
Player 1839,51,21,30,12,0,19,67,199,Female,70
Player 1840,0,0,0,627,0,0,0,627,Female,23
Player 1841,863,163,141,107,0,190,297,1760,Male,55
Player 1842,637,283,239,102,0,258,605,2124,Female,29
Player 1843,97,0,0,0,0,0,0,97,Male,65
Player 1844,486,143,222,111,0,117,445,1524,Female,55
Player 1845,87,32,28,13,0,26,35,221,Female,70
Player 1846,685,3078,2627,770,0,0,0,7159,Female,37
Player 1847,69,39,18,9,0,15,69,218,Male,41
Player 1848,367,0,0,0,0,0,0,367,Male,62
Player 1849,81,29,18,15,0,16,30,189,Male,28
Player 1850,840,1997,1815,963,0,0,0,5616,Female,31
Player 1851,0,0,0,0,0,0,512,512,Female,70
Player 1852,1370,3536,3836,958,0,0,0,9701,Male,29
Player 1853,0,0,396,0,0,0,0,396,Male,48
Player 1854,109,17,13,9,0,27,45,220,Male,54
Player 1855,1240,1886,6138,1384,0,0,0,10647,Female,43
Player 1856,758,277,172,115,0,241,595,2158,Female,61
Player 1857,102,35,30,8,0,21,39,235,Male,50
Player 1858,336,209,211,38,0,219,183,1196,Male,27
Player 1859,949,4154,4914,1503,0,0,0,11520,Female,61
Player 1860,419,0,0,0,0,0,0,419,Male,21
Player 1861,60,0,0,0,0,0,0,60,Female,54
Player 1862,41,24,17,7,0,26,43,158,Male,34
Player 1863,696,376,246,118,0,143,454,2033,Female,34
Player 1864,463,0,0,0,85,0,0,547,Female,69
Player 1865,116,0,0,0,0,0,0,116,Female,34
Player 1866,75,27,28,7,0,18,53,208,Female,38
Player 1867,666,0,0,0,0,0,0,666,Male,52
Player 1868,78,0,0,0,0,0,0,78,Female,41
Player 1869,106,32,30,9,0,22,35,235,Female,56
Player 1870,81,26,30,9,0,28,56,229,Female,33
Player 1871,113,0,0,0,0,0,0,113,Female,68
Player 1872,39,45,24,10,0,20,16,155,Female,26
Player 1873,68,13,21,8,0,27,41,177,Female,27
Player 1874,269,0,0,0,92,0,0,360,Male,40
Player 1875,541,124,302,81,0,245,625,1918,Female,23
Player 1876,0,0,0,0,0,321,0,321,Male,30
Player 1877,0,656,0,0,0,0,0,656,Female,63
Player 1878,0,0,0,0,0,480,0,480,Female,66
Player 1879,862,221,167,94,0,200,672,2215,Male,38
Player 1880,0,0,0,0,0,0,419,419,Male,39
Player 1881,63,31,27,9,0,26,47,203,Male,70
Player 1882,0,0,0,274,0,0,0,274,Female,63
Player 1883,353,0,0,0,73,0,0,426,Male,66
Player 1884,257,264,162,140,0,158,647,1629,Male,61
Player 1885,95,28,24,8,0,24,58,236,Female,58
Player 1886,69,25,23,8,0,24,64,213,Male,65
Player 1887,422,0,0,0,0,0,0,422,Male,25
Player 1888,0,0,0,0,0,0,565,565,Male,41
Player 1889,0,0,0,0,0,0,502,502,Female,30
Player 1890,112,0,0,0,0,0,0,112,Female,35
Player 1891,829,312,180,72,0,226,707,2325,Male,28
Player 1892,799,154,165,71,0,195,518,1902,Female,60
Player 1893,90,0,0,0,0,0,0,90,Female,45
Player 1894,569,308,256,106,0,303,482,2025,Female,29
Player 1895,921,3192,3039,1136,0,0,0,8288,Female,42
Player 1896,62,33,28,13,0,19,48,202,Female,61
Player 1897,458,0,0,0,82,0,0,540,Male,57
Player 1898,0,0,0,0,0,0,363,363,Male,33
Player 1899,38,37,17,9,0,15,55,170,Male,44
Player 1900,640,157,388,93,0,105,534,1917,Female,41
Player 1901,411,0,0,0,124,0,0,535,Female,23
Player 1902,97,21,31,12,0,27,52,239,Female,37
Player 1903,0,0,0,0,0,399,0,399,Male,45
Player 1904,382,0,0,0,0,0,0,382,Male,37
Player 1905,121,0,0,0,0,0,0,121,Female,59
Player 1906,338,136,253,75,0,120,226,1147,Male,52
Player 1907,1075,4711,3183,1004,0,0,0,9973,Male,65
Player 1908,394,0,0,0,92,0,0,486,Female,67
Player 1909,589,0,0,0,134,0,0,723,Female,70
Player 1910,1020,6008,3040,1643,0,0,0,11711,Female,40
Player 1911,131,0,0,0,0,0,0,131,Male,42
Player 1912,180,0,0,0,110,0,0,290,Female,40
Player 1913,455,0,0,0,85,0,0,541,Male,50
Player 1914,310,288,235,59,0,253,565,1709,Female,59
Player 1915,63,0,0,0,0,0,0,63,Male,22
Player 1916,1205,4847,3718,642,0,0,0,10412,Female,38
Player 1917,632,0,0,0,111,0,0,742,Female,28
Player 1918,0,0,0,0,0,0,635,635,Female,22
Player 1919,230,274,124,142,0,241,204,1216,Female,26
Player 1920,320,0,0,0,61,0,0,381,Female,54
Player 1921,81,33,13,11,0,23,57,218,Male,57
Player 1922,706,195,180,152,0,196,363,1793,Female,48
Player 1923,340,246,200,79,0,158,178,1201,Female,58
Player 1924,57,0,0,0,0,0,0,57,Female,40
Player 1925,56,42,18,12,0,26,29,183,Male,36
Player 1926,106,22,17,12,0,19,48,224,Female,33
Player 1927,461,225,239,133,0,189,446,1694,Female,38
Player 1928,0,0,0,0,0,0,672,672,Female,30
Player 1929,682,261,184,84,0,260,480,1952,Female,42
Player 1930,0,0,0,993,0,0,0,993,Male,38
Player 1931,0,0,0,0,0,434,0,434,Male,53
Player 1932,93,41,13,14,0,12,65,238,Male,59
Player 1933,77,23,25,11,0,18,42,195,Male,69
Player 1934,496,0,0,0,0,0,0,496,Male,30
Player 1935,72,41,17,13,0,20,42,204,Male,66
Player 1936,498,0,0,0,103,0,0,601,Female,39
Player 1937,471,0,0,0,78,0,0,549,Male,21
Player 1938,94,0,0,0,0,0,0,94,Male,47
Player 1939,63,27,20,0,0,27,23,160,Male,63
Player 1940,0,0,490,0,0,0,0,490,Male,26
Player 1941,111,0,0,0,0,0,0,111,Male,44
Player 1942,60,49,18,9,0,27,39,201,Male,40
Player 1943,110,36,24,8,0,13,38,229,Female,54
Player 1944,49,23,13,6,0,24,49,163,Female,35
Player 1945,43,0,0,0,0,0,0,43,Male,50
Player 1946,32,0,0,0,0,0,0,32,Female,65
Player 1947,705,324,242,143,0,30,725,2170,Male,25
Player 1948,0,0,751,0,0,0,0,751,Male,55
Player 1949,93,37,19,9,0,19,57,233,Female,44
Player 1950,89,29,14,17,0,24,79,251,Male,65
Player 1951,0,0,670,0,0,0,0,670,Male,45
Player 1952,69,0,0,0,0,0,0,69,Female,53
Player 1953,223,0,0,0,134,0,0,357,Female,42
Player 1954,765,370,176,73,0,135,428,1948,Female,41
Player 1955,53,39,24,9,0,18,73,215,Female,50
Player 1956,744,3646,3705,1253,0,0,0,9348,Female,53
Player 1957,92,0,0,0,0,0,0,92,Male,32
Player 1958,820,451,161,109,0,62,630,2233,Male,34
Player 1959,682,317,306,132,0,215,451,2102,Female,59
Player 1960,59,31,16,13,0,19,72,211,Female,52
Player 1961,1057,4822,3422,1321,0,0,0,10623,Female,53
Player 1962,75,41,17,12,0,29,30,203,Female,70
Player 1963,328,0,0,0,116,0,0,444,Female,67
Player 1964,505,0,0,0,129,0,0,634,Male,24
Player 1965,1406,4893,3537,451,0,0,0,10287,Female,68
Player 1966,712,0,0,0,0,0,0,712,Female,65
Player 1967,327,0,0,0,88,0,0,415,Female,64
Player 1968,1071,5778,5367,1153,0,0,0,13369,Female,30
Player 1969,0,0,0,0,0,0,591,591,Male,60
Player 1970,378,0,0,0,119,0,0,497,Female,63
Player 1971,514,0,0,0,0,0,0,514,Male,58
Player 1972,798,5801,4379,1075,0,0,0,12054,Female,43
Player 1973,138,0,0,0,0,0,0,138,Female,25
Player 1974,90,0,0,0,0,0,0,90,Male,65
Player 1975,0,0,0,585,0,0,0,585,Female,63
Player 1976,83,36,24,9,0,21,49,222,Male,45
Player 1977,461,0,0,0,0,0,0,461,Female,57
Player 1978,853,310,164,128,0,137,537,2129,Male,55
Player 1979,84,43,15,8,0,12,87,250,Male,26
Player 1980,58,32,16,12,0,22,35,174,Male,42
Player 1981,141,0,0,0,0,0,0,141,Male,54
Player 1982,115,0,0,0,0,0,0,115,Female,49
Player 1983,118,0,0,0,0,0,0,118,Male,44
Player 1984,94,0,0,0,0,0,0,94,Female,33
Player 1985,403,202,126,73,0,145,599,1548,Female,66
Player 1986,104,0,0,0,0,0,0,104,Male,62
Player 1987,155,21,26,7,0,19,39,267,Female,68
Player 1988,124,0,0,0,0,0,0,124,Male,58
Player 1989,467,0,0,0,0,0,0,467,Female,48
Player 1990,138,0,0,0,0,0,0,138,Female,34
Player 1991,252,0,0,0,145,0,0,397,Female,35
Player 1992,62,36,21,12,0,16,45,193,Male,59
Player 1993,37,0,0,0,0,0,0,37,Male,53
Player 1994,152,0,0,0,0,0,0,152,Male,34
Player 1995,76,10,24,11,0,16,62,199,Female,43
Player 1996,77,40,20,7,0,16,40,200,Male,25
Player 1997,73,0,0,0,0,0,0,73,Female,62
Player 1998,58,0,0,0,0,0,0,58,Female,57
Player 1999,50,48,34,7,0,17,34,190,Male,37
Player 2000,621,337,250,145,0,158,487,1999,Female,31
Player 2001,53,34,19,9,0,16,62,193,Male,70
Player 2002,398,0,0,0,0,0,0,398,Female,63
Player 2003,60,28,12,3,0,15,56,175,Female,69
Player 2004,625,0,0,0,109,0,0,733,Female,33
Player 2005,949,3948,3632,1258,0,0,0,9786,Female,47
Player 2006,53,24,14,11,0,20,63,184,Male,43
Player 2007,772,277,200,168,0,190,535,2141,Male,40
Player 2008,133,0,0,0,0,0,0,133,Female,30
Player 2009,92,18,18,11,0,22,33,195,Female,34
Player 2010,315,0,0,0,99,0,0,415,Female,70
Player 2011,1012,397,282,78,0,202,511,2481,Female,41
Player 2012,33,29,12,12,0,19,54,159,Male,30
Player 2013,45,40,11,11,0,25,30,161,Female,45
Player 2014,120,38,23,10,0,27,61,279,Male,62
Player 2015,363,0,0,0,90,0,0,453,Female,50
Player 2016,334,0,0,0,52,0,0,385,Male,60
Player 2017,44,20,10,10,0,28,94,206,Female,61
Player 2018,610,0,0,0,81,0,0,691,Female,61
Player 2019,623,314,371,86,0,236,704,2334,Female,43
Player 2020,756,348,163,136,0,240,414,2058,Male,62
Player 2021,95,0,0,0,0,0,0,95,Male,44
Player 2022,85,33,18,14,0,22,50,222,Female,48
Player 2023,26,21,21,11,0,25,62,167,Male,67
Player 2024,67,34,23,11,0,21,56,212,Male,49
Player 2025,130,0,0,0,0,0,0,130,Male,36
Player 2026,554,345,25,135,0,190,536,1785,Female,27
Player 2027,0,277,0,0,0,0,0,277,Female,37
Player 2028,662,318,181,72,0,215,511,1958,Male,24
Player 2029,0,330,0,0,0,0,0,330,Female,59
Player 2030,119,0,0,0,0,0,0,119,Male,67
Player 2031,740,232,195,70,0,65,275,1577,Male,57
Player 2032,454,0,0,0,0,0,0,454,Female,28
Player 2033,45,38,20,7,0,14,48,172,Male,47
Player 2034,120,0,0,0,0,0,0,120,Male,53
Player 2035,88,25,17,11,0,22,67,230,Male,54
Player 2036,89,16,29,11,0,24,38,207,Female,53
Player 2037,103,0,0,0,0,0,0,103,Female,61
Player 2038,682,2544,2215,1095,0,0,0,6535,Female,39
Player 2039,796,294,176,77,0,311,384,2039,Male,40
Player 2040,67,0,0,0,0,0,0,67,Male,48
Player 2041,82,32,18,5,0,15,65,216,Female,39
Player 2042,611,281,221,100,0,169,551,1933,Female,52
Player 2043,672,474,243,98,0,168,529,2185,Male,37
Player 2044,0,0,0,541,0,0,0,541,Female,21
Player 2045,676,2810,4210,1807,0,0,0,9502,Female,22
Player 2046,98,15,13,5,0,27,57,214,Female,32
